Student_ID,Name,Gender,Age,Department,Region,Admission_Year,Semester_GPA,Attendance_%,Clubs,Hostel,Fee_Paid,Fee_Due,Placement_Status,Internship_Company,Exam_Date,Remarks
S1238,Joy,male,23.0,Ece,North,2022,,85%,music,Y,,0.0,placed,Google,2023-05-12,Good
S1239,Kiran,Female,23.0,Mech,East,20-21,9.79,85%,,Yes,83608,10000.0,,Accenture,2023-05-12,Good
S1240,Simran,F,19.0,CIVIL,North,2022,9.63,85%,Drama,No,50k,,,Amazon,05/11/2022,
S1241,Jose,Female,18.0,ECE,south,2021,5.76,,Sports,,50000,2000.0,placed,Flipkart,2023-05-12,
S1242,Kruti,male,19.0,CIVIL,nORTH,2022,,74.2,Sports,,63846,5000.0,,IBM,,avg
S1243,Rahul,Male,22.0,Mech,East,2023,9.25,,None,,53948,5000.0,PENDING,Infosys,2021/13/05,Good
S1244,Rohan,F,19.0,CIVIL,south,2019,5.87,84.56,Sports,,,,,Wipro,2021/13/05,
S1245,Ali,M,200.0,CSE,South,2019,6.75,61.19,Sports,No,50000,2000.0,Not placed,IBM,12-10-2021,
S1246,Neha,Female,22.0,cse,nORTH,2019,4.01,,Drama,No,50000,5000.0,Not placed,Google,05/11/2022,Poor
S1247,Neha,F,18.0,it,nORTH,2021,5.1,85%,,Yes,50k,,placed,Google,12-10-2021,Excellent
S1248,Zoya,male,21.0,Mech,East,2019,7.45,,Drama,Y,50k,0.0,placed,TCS,2023-05-12,Excellent
S1249,Sneha,F,21.0,CIVIL,south,2022,6.88,85%,music,Yes,50k,5000.0,Placed,Wipro,2021/13/05,Good
S1250,Neha,male,18.0,it,West,2022,5.38,,Music,Yes,50k,5000.0,placed,Flipkart,2023-05-12,Poor
S1251,Harsh,Female,23.0,Mech,south,2022,6.84,69.6,None,No,,,PENDING,,2021/13/05,Excellent
S1252,Aisha,Male,18.0,cse,nORTH,20-21,7.0,49.7,,No,,0.0,Not placed,Google,2023-05-12,Poor
S1253,Arjun,Female,22.0,Civil,North,2021,7.38,,Coding,Yes,50000,,placed,Google,,Excellent
S1254,Meera,M,22.0,Civil,South,2021,9.79,85%,Sports,Yes,50k,,PENDING,TCS,05/11/2022,avg
S1255,Harsh,male,,Civil,South,2020,6.01,,Coding,No,72410,,PENDING,TCS,05/11/2022,
S1256,Aisha,Male,200.0,Civil,south,20-21,6.61,85%,Sports,Y,89229,,Placed,,2023-05-12,Good
S1257,Jose,Female,18.0,CSE,South,2022,,53.86,None,Y,50k,0.0,Not placed,Amazon,2021/13/05,
S1258,Vikram,M,18.0,CSE,South,2019,7.99,85%,Drama,No,99375,5000.0,placed,Amazon,05/11/2022,Poor
S1259,Zoya,Male,21.0,Ece,South,2019,7.37,73.89,Drama,Yes,,10000.0,placed,IBM,2021/13/05,Poor
S1260,Harsh A,female,18.0,MECH,East,2021,8.81,,music,N,50k,2000.0,,Flipkart,,
S1261,Harsh,M,,CSE,North,2022,4.98,97.97,,,,,Placed,Infosys,2023-05-12,
S1262,Joy,M,,it,South,2022,4.66,,Coding,Y,,2000.0,Placed,None,12-10-2021,Excellent
S1263,Rohan,M,200.0,MECH,East,20-21,,,Sports,No,50000,,Not placed,Amazon,2023-05-12,Excellent
S1264,Kruti,male,22.0,it,West,2021,9.15,85%,music,,50879,5000.0,Placed,None,2023-05-12,avg
S1265,Amit,Male,20.0,Ece,south,2020,5.6,85%,music,N,27632,,Not placed,Wipro,2023-05-12,Poor
S1266,Rohan,Male,200.0,CIVIL,North,2023,8.2,,music,N,,5000.0,placed,Wipro,12-10-2021,Good
S1267,Amit,Male,22.0,Ece,nORTH,2022,8.99,,Drama,No,,,Placed,TCS,05/11/2022,Excellent
S1268,Rohan,Male,,it,South,2020,,85%,Coding,N,50000,2000.0,,,,Poor
S1269,Priya,Male,18.0,cse,nORTH,2021,6.7,,None,N,50k,0.0,Not placed,Infosys,05/11/2022,Good
S1270,Kiran,M,19.0,Mech,nORTH,2023,8.13,71.03,Coding,Yes,81143,,,Flipkart,2021/13/05,Good
S1271,Zoya,M,22.0,Ece,nORTH,2022,9.06,85%,None,Yes,97377,10000.0,Placed,,,Poor
S1272,Joy,F,18.0,Civil,North,2020,6.62,85%,None,Yes,,5000.0,PENDING,Flipkart,12-10-2021,Poor
S1273,Kruti A,F,21.0,MECH,East,20-21,7.9,85%,None,Y,42295,2000.0,,Flipkart,2021/13/05,Poor
S1274,Sneha,Female,23.0,CIVIL,East,2022,8.31,,,Yes,,0.0,Not placed,TCS,05/11/2022,
S1275,Vikram,female,18.0,CSE,nORTH,2021,9.5,,Coding,Yes,50000,5000.0,PENDING,Wipro,12-10-2021,
S1276,Vikram,F,,CSE,North,2021,9.21,48.44,,N,30767,0.0,PENDING,,,Poor
S1277,Sneha,Female,19.0,cse,South,2022,8.82,,,Y,,2000.0,Placed,Accenture,2021/13/05,Good
S1278,Priya,male,,IT,nORTH,2022,5.44,,Music,No,50k,5000.0,Placed,TCS,2021/13/05,Excellent
S1279,Ali,F,18.0,Civil,West,20-21,4.95,,Drama,No,79607,5000.0,PENDING,Flipkart,05/11/2022,Poor
S1280,Neha B,female,200.0,Mech,nORTH,2021,9.19,58.32,Drama,No,52262,,Placed,Wipro,,Poor
S1281,Neha B,female,19.0,CSE,North,2022,7.22,,Music,No,,0.0,Placed,Google,,Excellent
S1282,Rohan,Male,23.0,CIVIL,south,2019,4.53,,Coding,Yes,,2000.0,,Google,2023-05-12,
S1283,Kabir,male,19.0,MECH,North,2021,9.84,85%,None,Y,50k,,,None,2021/13/05,
S1284,Harsh,Male,18.0,ECE,south,2019,5.37,71.59,Music,Yes,,10000.0,Placed,None,05/11/2022,Excellent
S1285,Joy,female,21.0,CSE,North,2020,7.2,98.35,None,Yes,50k,,Not placed,Google,2023-05-12,Good
S1286,Neha,Female,,MECH,North,2023,8.93,85%,Music,Yes,50k,10000.0,,Flipkart,05/11/2022,
S1287,Rohan,F,20.0,MECH,East,2022,,,Coding,Y,61001,10000.0,placed,Accenture,2021/13/05,Excellent
S1288,Joy,female,23.0,ECE,south,2019,7.28,65.52,None,,50k,10000.0,Placed,Flipkart,12-10-2021,Poor
S1289,Kruti,Female,19.0,IT,South,2019,5.85,,Coding,Yes,50000,5000.0,placed,Infosys,,
S1290,Aisha,Male,21.0,MECH,south,2023,7.67,,Sports,Yes,91080,2000.0,PENDING,Wipro,,avg
S1291,Meera,male,200.0,Ece,East,2019,8.49,45.66,Music,Y,,0.0,Not placed,IBM,2021/13/05,
S1292,Kabir,M,200.0,it,West,2022,4.69,85%,None,,62178,,placed,Infosys,05/11/2022,
S1293,Arjun B,Male,21.0,cse,West,2020,6.28,,Music,Yes,50k,2000.0,,Flipkart,12-10-2021,Good
S1294,Rohan,Female,19.0,IT,nORTH,2021,9.43,,music,No,50k,10000.0,,Google,2021/13/05,
S1295,Rohan,Female,,IT,South,2022,8.6,85%,Drama,N,50000,10000.0,Placed,IBM,2021/13/05,Good
S1296,Meera,M,,MECH,South,2021,5.02,,Music,Y,47998,0.0,Not placed,TCS,05/11/2022,Good
S1297,Harsh,F,200.0,IT,North,2022,5.57,70.9,music,N,50k,,Placed,Accenture,,
S1298,Priya,Male,21.0,CSE,West,2020,7.37,85%,music,No,50000,10000.0,,Flipkart,,
S1299,Meera,female,21.0,IT,south,2022,9.38,,Music,,50k,0.0,Not placed,Amazon,,Good
S1300,Kruti,M,22.0,CSE,South,2020,4.82,,Drama,Y,28519,10000.0,,IBM,2023-05-12,Good
S1301,Rahul,Female,19.0,Mech,south,2020,7.76,,music,No,50000,10000.0,,Amazon,05/11/2022,Excellent
S1302,Neha,F,23.0,CIVIL,East,2021,9.03,,None,No,71217,5000.0,Not placed,Google,2023-05-12,avg
S1303,Aisha,Male,23.0,Ece,East,2019,8.57,40.79,,No,50000,10000.0,placed,Flipkart,,Excellent
S1304,Kabir,Male,200.0,ECE,South,2019,7.02,,Drama,Yes,50000,2000.0,placed,Accenture,2023-05-12,Poor
S1305,Rahul,Male,19.0,CIVIL,south,2022,9.54,,,N,50000,,placed,Google,2021/13/05,Excellent
S1306,Amit A,female,23.0,cse,East,2020,5.1,63.8,Drama,Yes,,,placed,IBM,,Good
S1307,Arjun,M,200.0,MECH,West,2023,5.48,,Drama,Yes,24673,,,IBM,,avg
S1308,Rohan,Female,23.0,IT,nORTH,2022,4.39,85%,Coding,N,50k,2000.0,PENDING,IBM,2023-05-12,Good
S1309,Jose,female,,IT,East,20-21,9.74,,Drama,No,50k,5000.0,Not placed,Accenture,2021/13/05,avg
S1310,Joy C,M,20.0,it,nORTH,2022,5.71,,,N,,,Placed,,12-10-2021,Good
S1311,Amit,F,200.0,it,West,2022,4.35,82.44,Sports,,50000,10000.0,placed,Google,05/11/2022,
S1312,Joy,Female,20.0,CSE,nORTH,2023,,85%,None,N,98877,,,,05/11/2022,Excellent
S1313,Priya,Male,23.0,cse,North,2019,9.02,,music,No,50k,,Placed,Infosys,,Good
S1314,Ali,female,20.0,cse,East,2023,7.99,,Drama,,,,PENDING,Google,2021/13/05,Poor
S1315,Meera,Female,22.0,ECE,South,2022,6.61,,music,,50000,5000.0,,,2023-05-12,Excellent
S1316,Amit,M,18.0,IT,nORTH,2019,9.47,85%,music,Yes,50000,,,Infosys,12-10-2021,Excellent
S1317,Arjun,male,18.0,ECE,South,2023,8.93,85%,music,Y,50k,2000.0,Not placed,Flipkart,2021/13/05,Excellent
S1318,Kiran,F,22.0,IT,nORTH,2023,8.03,,Music,Y,50k,10000.0,Not placed,TCS,05/11/2022,
S1319,Harsh,Male,23.0,CIVIL,North,2019,5.57,,,Y,55672,10000.0,,None,,Poor
S1320,Neha,Male,18.0,Civil,North,2022,8.19,85%,Coding,Yes,50000,5000.0,placed,None,2023-05-12,avg
S1321,Fatima,F,,Civil,south,20-21,9.1,85%,music,N,,10000.0,Not placed,Amazon,05/11/2022,avg
S1322,Kabir,F,200.0,CIVIL,North,20-21,5.66,,,,50k,2000.0,Not placed,None,2023-05-12,Excellent
S1323,Harsh,female,,ECE,West,2022,7.26,84.35,Drama,,21417,5000.0,,None,,Excellent
S1324,Rahul,Male,200.0,Mech,East,2023,7.05,85%,Sports,N,50k,5000.0,Not placed,Amazon,2023-05-12,Good
S1325,Kabir,M,20.0,CIVIL,West,2019,6.0,,music,,,,,,,
S1326,Fatima,F,22.0,Civil,North,20-21,8.07,85%,Coding,,63762,,Not placed,Google,2021/13/05,
S1327,Neha,Male,,cse,nORTH,2022,6.98,43.94,,N,50k,10000.0,,Wipro,,
S1328,Ali,male,23.0,Civil,North,2022,8.72,,Coding,,50k,,PENDING,Flipkart,2021/13/05,Poor
S1329,Amit,Female,,IT,nORTH,2022,6.59,85%,Coding,Yes,50000,10000.0,Placed,IBM,05/11/2022,avg
S1330,Jose C,M,18.0,Civil,East,2022,6.65,,Drama,N,,2000.0,,Google,2021/13/05,Excellent
S1331,Fatima,Female,,Mech,South,2020,7.49,64.65,Sports,N,99177,,,Amazon,,Good
S1332,Arjun,female,23.0,MECH,nORTH,2020,8.95,85%,None,N,50000,2000.0,Not placed,Google,2023-05-12,
S1333,Sneha,M,19.0,Civil,West,2022,9.18,94.0,Music,,37069,,placed,,,Excellent
S1334,Harsh A,M,18.0,Mech,North,20-21,5.83,,,No,50000,,placed,TCS,2021/13/05,Poor
S1335,Simran,male,18.0,it,West,2022,,,music,N,50000,5000.0,Placed,Accenture,05/11/2022,Excellent
S1336,Arjun,female,21.0,MECH,West,2022,7.93,62.28,None,No,50k,,Placed,,05/11/2022,avg
S1337,Aisha,male,20.0,cse,nORTH,2019,5.95,,Drama,N,50k,10000.0,Placed,Amazon,12-10-2021,
S1338,Priya,Male,18.0,Civil,West,20-21,8.88,85%,Sports,Yes,,,,Accenture,,
S1339,Meera,Female,19.0,cse,East,2022,9.06,,music,N,97399,0.0,Not placed,Accenture,05/11/2022,
S1340,Aisha B,Female,21.0,CIVIL,West,2019,5.27,85%,Coding,Y,,,,IBM,2023-05-12,Good
S1341,Harsh,M,22.0,ECE,South,20-21,6.44,,Drama,No,46461,0.0,PENDING,Accenture,2023-05-12,
S1342,Aisha,M,,Civil,East,2023,9.41,,Drama,,94931,,Placed,None,2021/13/05,
S1343,Priya C,Female,23.0,ECE,North,2022,6.94,63.78,Music,N,80146,,Not placed,IBM,2023-05-12,
S1344,Zoya,Female,18.0,it,nORTH,2019,8.97,,Sports,Yes,50k,0.0,,Accenture,2023-05-12,Excellent
S1345,Jose,female,200.0,CIVIL,East,2020,5.48,,,Yes,50k,10000.0,,IBM,2021/13/05,Good
S1346,Priya,Male,,IT,south,2022,4.56,,music,N,,,placed,,2023-05-12,Excellent
S1347,Ali,F,20.0,Civil,West,2022,4.26,90.57,None,N,87427,,,Google,,avg
S1348,Harsh,Male,,Mech,nORTH,2022,8.49,,music,Yes,50k,5000.0,PENDING,Accenture,2021/13/05,avg
S1349,Kiran C,female,19.0,it,East,2021,9.34,85%,Coding,Y,34463,,placed,None,2021/13/05,
S1350,Amit,female,18.0,it,West,2021,8.26,,None,Y,24006,,Placed,None,,Good
S1351,Zoya,male,200.0,Ece,South,2022,4.07,,,Y,50k,,Placed,,2021/13/05,Excellent
S1352,Kiran B,female,20.0,CIVIL,South,2020,4.25,,Sports,N,76888,10000.0,placed,None,2021/13/05,Poor
S1353,Arjun,F,19.0,it,South,2019,5.75,85%,,No,,5000.0,Placed,IBM,2021/13/05,Excellent
S1354,Vikram,Female,18.0,ECE,North,2022,7.22,,None,,,10000.0,PENDING,Amazon,2021/13/05,avg
S1355,Jose A,M,200.0,cse,West,2022,5.42,,,Yes,50000,5000.0,,Wipro,05/11/2022,
S1356,Sneha,Male,19.0,Civil,South,2019,5.17,85%,music,No,50k,,placed,None,2021/13/05,Poor
S1357,Simran,male,21.0,ECE,South,2019,10.0,69.32,Sports,Y,25601,,Not placed,IBM,2021/13/05,Excellent
S1358,Amit,male,18.0,CIVIL,East,2019,8.78,,Sports,N,50k,,Not placed,Flipkart,2021/13/05,
S1359,Kruti,F,,MECH,West,2019,5.35,79.5,,Yes,50k,10000.0,,,2021/13/05,Good
S1360,Neha C,F,18.0,ECE,North,2021,9.14,,Music,No,,10000.0,placed,Flipkart,12-10-2021,Excellent
S1361,Jose,male,23.0,Ece,South,2020,4.55,59.11,None,N,,2000.0,Placed,None,2021/13/05,avg
S1362,Jose,Male,,Ece,East,2021,4.95,85%,Music,N,50000,2000.0,placed,None,2021/13/05,
S1363,Zoya,female,20.0,MECH,south,2022,5.87,,Music,N,50k,,,Flipkart,2023-05-12,Poor
S1364,Aisha,Male,200.0,CIVIL,North,20-21,7.57,69.12,None,N,,,,Infosys,2023-05-12,
S1365,Aisha,Male,23.0,it,South,20-21,5.67,80.29,Music,,,10000.0,PENDING,Accenture,2023-05-12,Excellent
S1366,Rohan,Female,20.0,ECE,South,20-21,8.13,,Drama,No,,0.0,Not placed,Infosys,2023-05-12,Excellent
S1367,Sneha,Female,20.0,IT,West,2021,9.1,,Sports,,,2000.0,placed,Wipro,2023-05-12,Poor
S1368,Rohan,male,22.0,it,West,2020,,,Sports,No,,,PENDING,Google,05/11/2022,avg
S1369,Fatima,Male,19.0,cse,south,2020,9.76,,,Yes,,,,Amazon,05/11/2022,Excellent
S1370,Rohan,male,21.0,it,East,2020,4.8,,Music,No,49477,2000.0,Not placed,Infosys,12-10-2021,Poor
S1371,Rahul,M,22.0,cse,south,2021,6.56,,music,Y,,,Placed,Infosys,2023-05-12,Excellent
S1372,Harsh,M,19.0,ECE,North,2019,9.29,,,Y,98903,10000.0,Not placed,,05/11/2022,Poor
S1373,Ali,female,23.0,CSE,West,2021,4.66,69.15,,Y,65857,2000.0,Placed,Flipkart,2021/13/05,Good
S1374,Rohan,M,23.0,Ece,south,2019,9.18,47.1,Sports,Yes,34007,5000.0,Not placed,None,2023-05-12,Good
S1375,Priya,M,22.0,CIVIL,East,2019,5.47,,Coding,Yes,35501,10000.0,Not placed,TCS,2021/13/05,Good
S1376,Harsh C,F,20.0,IT,East,2023,5.2,,None,Y,82750,5000.0,placed,Accenture,,Excellent
S1377,Kruti,Female,23.0,CIVIL,nORTH,2021,4.88,,music,,69722,5000.0,PENDING,Flipkart,12-10-2021,
S1378,Joy,Female,200.0,ECE,East,2022,8.57,,Sports,N,50k,,Not placed,TCS,12-10-2021,
S1379,Aisha,M,21.0,CSE,West,20-21,4.19,,Music,N,50k,,PENDING,IBM,2021/13/05,
S1380,Kruti,F,19.0,CIVIL,West,2022,4.72,79.74,Sports,Yes,50000,0.0,Placed,,2021/13/05,Poor
S1381,Simran A,Male,21.0,cse,south,2019,4.11,,None,Yes,50k,5000.0,Placed,IBM,2023-05-12,
S1382,Kabir,M,200.0,Civil,East,2022,8.31,,None,N,,,Not placed,Accenture,05/11/2022,
S1383,Amit,male,200.0,CIVIL,south,2020,4.6,85%,Sports,Y,50k,2000.0,,Accenture,05/11/2022,Excellent
S1384,Simran,F,23.0,Ece,West,2023,5.74,85%,Sports,N,50000,10000.0,Placed,Infosys,12-10-2021,Good
S1385,Kabir,Male,200.0,MECH,North,2019,8.35,,,No,,,,None,2023-05-12,Good
S1386,Ali,Female,18.0,MECH,nORTH,20-21,4.36,,Sports,,50000,10000.0,PENDING,None,,Good
S1387,Vikram,M,22.0,CSE,West,20-21,8.93,85%,None,Y,50k,5000.0,,None,,Good
S1388,Jose,Female,19.0,IT,south,2019,5.33,,music,No,50000,,PENDING,Google,2021/13/05,Poor
S1389,Harsh,Female,200.0,it,South,2022,7.98,,Sports,No,50k,10000.0,PENDING,IBM,2021/13/05,
S1390,Rahul,male,18.0,CIVIL,nORTH,2023,9.51,68.15,Coding,Y,22417,,Placed,TCS,12-10-2021,avg
S1391,Simran,Male,200.0,IT,East,2022,4.36,85%,Music,No,50000,2000.0,Not placed,Accenture,12-10-2021,Excellent
S1392,Simran,M,22.0,ECE,North,2021,5.09,81.3,,N,33135,2000.0,,,2021/13/05,Poor
S1393,Jose,F,19.0,CIVIL,south,2019,6.58,,Music,Y,50k,2000.0,,Google,12-10-2021,avg
S1394,Kabir C,M,200.0,CIVIL,south,2022,7.01,85%,Coding,Y,50k,2000.0,PENDING,TCS,,avg
S1395,Rahul,Female,19.0,CIVIL,North,2021,9.02,62.86,Coding,Yes,50k,10000.0,Placed,Amazon,12-10-2021,
S1396,Sneha,female,18.0,Ece,south,2019,7.32,,,Yes,50000,0.0,placed,TCS,2021/13/05,Good
S1397,Vikram,female,18.0,CIVIL,nORTH,2021,6.64,,,Yes,86596,0.0,placed,None,2021/13/05,Good
S1398,Rohan,F,19.0,CSE,nORTH,2023,9.56,85%,,N,42692,,PENDING,,2023-05-12,Excellent
S1399,Jose,male,18.0,Mech,south,2020,7.03,,None,Yes,50k,,,Wipro,,
S1400,Rahul,male,200.0,it,East,2022,9.42,,Sports,,,2000.0,Placed,Wipro,2021/13/05,
S1401,Fatima,M,18.0,ECE,East,20-21,4.55,85%,Music,No,,,PENDING,None,,Good
S1402,Rahul A,Female,20.0,Mech,South,2022,9.23,85%,None,N,50k,5000.0,,Infosys,12-10-2021,Good
S1403,Fatima,M,,Mech,North,2019,8.91,,music,,50k,10000.0,PENDING,Wipro,05/11/2022,Good
S1404,Neha,M,23.0,CIVIL,south,20-21,8.04,,music,Y,50k,10000.0,PENDING,Google,12-10-2021,
S1405,Harsh,M,200.0,CIVIL,nORTH,2019,7.98,,Drama,N,50k,,,Infosys,12-10-2021,
S1406,Jose,male,21.0,IT,East,2022,,85%,Music,Yes,50621,,Not placed,Infosys,05/11/2022,Poor
S1407,Fatima,Female,18.0,CSE,North,20-21,6.15,,Drama,,,0.0,Not placed,Flipkart,2021/13/05,Good
S1408,Jose,female,19.0,MECH,West,2019,8.76,,Drama,,,,Placed,Wipro,12-10-2021,
S1409,Amit,Female,22.0,it,West,2022,5.85,,Music,No,29372,0.0,placed,Accenture,12-10-2021,Excellent
S1410,Fatima,female,18.0,CIVIL,North,2020,8.89,,Coding,Yes,50k,10000.0,Placed,Accenture,2021/13/05,
S1411,Priya,M,21.0,it,nORTH,2023,7.39,,Coding,N,,0.0,placed,Accenture,,
S1412,Ali,male,23.0,MECH,West,2019,4.52,85%,Coding,N,50k,5000.0,PENDING,IBM,05/11/2022,Excellent
S1413,Amit A,male,,Civil,East,2020,7.97,,,Yes,,,PENDING,Infosys,,Poor
S1414,Joy,male,19.0,Ece,South,2019,7.98,85%,Drama,N,50000,2000.0,PENDING,IBM,12-10-2021,Good
S1415,Harsh,male,,IT,South,20-21,8.7,,Sports,N,50k,0.0,PENDING,Wipro,2021/13/05,avg
S1416,Amit,female,18.0,IT,West,2022,8.49,,None,Y,,0.0,PENDING,Infosys,2023-05-12,Excellent
S1417,Meera,M,20.0,CSE,south,2019,5.99,,None,No,50000,0.0,,,2021/13/05,avg
S1418,Fatima C,M,20.0,MECH,South,2020,9.49,,,N,50k,10000.0,,Google,2021/13/05,Good
S1419,Neha,M,20.0,Ece,East,2020,9.73,85%,Drama,N,50k,0.0,PENDING,Google,,Poor
S1420,Zoya,F,20.0,IT,North,2021,9.58,85%,,N,50k,0.0,Placed,,05/11/2022,Poor
S1421,Amit,female,21.0,Mech,South,2023,8.09,85%,None,N,,5000.0,Not placed,TCS,2021/13/05,Excellent
S1422,Fatima,F,22.0,Ece,East,2023,4.11,66.58,music,,50000,,Not placed,Google,2023-05-12,avg
S1423,Jose,male,20.0,Ece,West,2022,7.26,75.34,None,Yes,,,placed,,12-10-2021,
S1424,Amit,M,21.0,CIVIL,South,2022,4.2,,music,No,98971,,PENDING,Wipro,05/11/2022,Good
S1425,Arjun,M,20.0,IT,nORTH,2019,5.97,,music,Y,50k,10000.0,placed,Flipkart,05/11/2022,Poor
S1426,Joy,F,20.0,Civil,North,2023,8.96,,Coding,No,50000,,Not placed,Flipkart,12-10-2021,Good
S1427,Fatima,F,23.0,Ece,East,20-21,4.5,,,No,50k,0.0,placed,None,12-10-2021,Excellent
S1428,Rohan,Female,200.0,cse,North,2023,5.92,60.0,music,,,5000.0,PENDING,IBM,2021/13/05,Poor
S1429,Kruti A,Female,19.0,Ece,West,2020,8.01,85%,None,Yes,50000,10000.0,placed,Infosys,2023-05-12,Excellent
S1430,Kiran B,Female,18.0,IT,South,2019,9.82,85%,,,50k,10000.0,,Amazon,05/11/2022,
S1431,Jose,F,200.0,CIVIL,East,2019,8.28,,Drama,Yes,50000,2000.0,PENDING,Google,2023-05-12,
S1432,Amit B,F,22.0,MECH,West,2019,9.36,,None,Yes,,,placed,None,2021/13/05,Good
S1433,Simran,female,22.0,ECE,North,2022,4.82,,music,,81258,5000.0,Placed,TCS,,Good
S1434,Rahul B,M,22.0,Civil,south,2022,8.22,,,,,,Placed,Flipkart,2021/13/05,Poor
S1435,Fatima,male,200.0,CSE,South,2020,4.18,,,N,,,PENDING,Flipkart,,Poor
S1436,Priya,M,19.0,MECH,North,20-21,6.61,92.51,Sports,Yes,,10000.0,,Accenture,,avg
S1437,Neha,female,,it,south,2023,5.93,85%,None,Y,50k,5000.0,Placed,IBM,12-10-2021,
S1438,Rahul,male,20.0,CSE,south,2020,5.37,,None,N,,,PENDING,TCS,2021/13/05,
S1439,Joy,male,20.0,Civil,North,2019,9.62,85%,music,,81569,2000.0,placed,Google,2021/13/05,avg
S1440,Sneha,M,200.0,cse,south,2023,8.11,85%,Music,,50000,5000.0,placed,Google,12-10-2021,avg
S1441,Sneha,female,21.0,CSE,South,2020,9.18,,Coding,No,50000,5000.0,PENDING,Infosys,05/11/2022,avg
S1442,Priya,F,19.0,it,East,2023,,41.3,Music,Yes,94175,10000.0,Placed,None,2023-05-12,Good
S1443,Vikram,F,23.0,cse,North,2021,6.27,67.77,,N,,,PENDING,Accenture,2021/13/05,Excellent
S1444,Sneha,male,23.0,Mech,North,2022,6.62,85%,None,,,5000.0,Not placed,Amazon,2023-05-12,Excellent
S1445,Simran,female,19.0,cse,South,2023,9.24,,Drama,No,50k,,Not placed,Wipro,,Poor
S1446,Aisha,female,18.0,Civil,South,2021,9.25,82.17,Sports,N,50k,,placed,Wipro,05/11/2022,
S1447,Fatima,Female,19.0,MECH,North,2021,7.39,85%,None,,50k,2000.0,Not placed,TCS,2021/13/05,Good
S1448,Rohan,female,20.0,CSE,North,2023,6.42,,music,Y,50000,2000.0,placed,None,2021/13/05,avg
S1449,Vikram,male,23.0,ECE,South,2022,9.3,,None,Yes,87801,0.0,placed,None,05/11/2022,Excellent
S1450,Kruti B,Female,200.0,MECH,south,2020,5.73,85%,Sports,N,30193,2000.0,placed,IBM,05/11/2022,Poor
S1451,Kabir,F,18.0,cse,nORTH,2020,8.69,,Sports,Y,50k,0.0,PENDING,Flipkart,,Excellent
S1452,Fatima,Female,21.0,Mech,south,2022,9.01,,Drama,,89368,2000.0,placed,IBM,05/11/2022,Excellent
S1453,Priya,Male,20.0,cse,south,2021,8.66,,music,No,94049,10000.0,placed,IBM,,Good
S1454,Simran,Female,22.0,Mech,West,20-21,9.41,70.25,music,No,,,placed,IBM,2023-05-12,Excellent
S1455,Simran,M,22.0,ECE,south,2020,8.15,,,,99229,0.0,Not placed,,05/11/2022,Good
S1456,Kabir C,M,,CSE,nORTH,2022,6.94,46.16,Sports,,79252,10000.0,placed,Flipkart,05/11/2022,Poor
S1457,Kruti,F,22.0,MECH,south,2022,5.54,40.0,Music,,50k,,Placed,Accenture,,Poor
S1458,Simran,female,20.0,Mech,South,2021,5.3,85%,None,N,,5000.0,,IBM,2023-05-12,
S1459,Kruti,F,22.0,IT,West,2020,7.25,85%,Sports,,,,Not placed,Google,2021/13/05,Poor
S1460,Rohan,Female,,ECE,West,2020,5.43,,Music,N,,,PENDING,Google,2021/13/05,Good
S1461,Aisha,M,,CSE,South,2021,8.29,,Sports,N,,,,Flipkart,05/11/2022,Excellent
S1462,Ali,male,20.0,it,nORTH,2022,7.47,67.98,music,Yes,72856,0.0,,Wipro,12-10-2021,Good
S1463,Rohan,Female,200.0,Civil,North,2023,6.79,49.92,Coding,Yes,50000,10000.0,placed,Wipro,12-10-2021,
S1464,Ali,Male,19.0,Mech,south,2023,8.41,,Coding,,,10000.0,placed,Google,,
S1465,Sneha,male,18.0,Mech,East,2022,9.19,,Drama,Yes,60546,,Placed,Wipro,12-10-2021,Excellent
S1466,Ali A,male,,Mech,south,2022,,,Coding,N,50k,2000.0,,Google,,Excellent
S1467,Kabir,M,20.0,Ece,North,2022,7.15,,Music,Yes,,5000.0,,Google,05/11/2022,avg
S1468,Ali,F,19.0,ECE,East,2023,5.44,,Drama,Y,50000,10000.0,PENDING,Google,,Poor
S1469,Amit,female,19.0,IT,North,2022,6.75,72.67,Drama,Y,,0.0,PENDING,,2021/13/05,
S1470,Simran,Female,,Civil,south,2020,9.32,,,No,50000,10000.0,Not placed,Infosys,05/11/2022,avg
S1471,Rohan,female,18.0,CIVIL,south,2021,9.83,99.59,Drama,Y,50000,0.0,PENDING,None,2021/13/05,Good
S1472,Kabir,male,20.0,Civil,nORTH,2022,4.43,85%,None,No,28157,5000.0,placed,TCS,,Excellent
S1473,Sneha,F,23.0,it,south,2023,4.56,,None,No,80561,,placed,IBM,12-10-2021,
S1474,Arjun,female,200.0,CSE,North,2022,4.36,,,N,64941,0.0,Placed,IBM,,Poor
S1475,Vikram,F,18.0,IT,nORTH,2023,7.19,,Coding,Y,,10000.0,Placed,Accenture,12-10-2021,
S1476,Meera C,Female,200.0,cse,West,2022,4.04,,,N,,10000.0,Placed,Wipro,2023-05-12,Excellent
S1477,Neha,male,23.0,CSE,south,2019,7.42,85%,Sports,,50k,2000.0,Not placed,Google,05/11/2022,Good
S1478,Kruti,Female,22.0,cse,South,2019,9.01,,Drama,Yes,,,PENDING,TCS,05/11/2022,Excellent
